394.2 	3.38578215 	3.36241858 	3.53157121 	2.73260487 	3.17939946 	2.36119042 	3.23944702 	1.93846190 	1.000283081	0.00000000 	5.77144000 	0.46972000 	1.49037290 	0.00000480 
394.3 	3.39020732 	3.36718857 	3.53368875 	2.73225770 	3.17982673 	2.36313756 	3.23919126 	1.94293685 	1.000283076	0.00000000 	5.76752000 	0.46776000 	1.49036135 	0.00000470 
394.4 	3.39463250 	3.37195855 	3.53580629 	2.73191054 	3.18025400 	2.36508469 	3.23893551 	1.94741179 	1.00028307	0.00000000 	5.76360000 	0.46580000 	1.49034980 	0.00000460 
394.5 	3.39905768 	3.37672854 	3.53792383 	2.73156338 	3.18068127 	2.36703183 	3.23867975 	1.95188673 	1.000283064	0.00000000 	5.75968000 	0.46384000 	1.49033825 	0.00000450 
394.6 	3.40348286 	3.38149853 	3.54004137 	2.73121621 	3.18110854 	2.36897896 	3.23842400 	1.95636168 	1.000283059	0.00000000 	5.75576000 	0.46188000 	1.49032670 	0.00000440 
394.7 	3.40790804 	3.38626852 	3.54215891 	2.73086905 	3.18153581 	2.37092610 	3.23816825 	1.96083662 	1.000283053	0.00000000 	5.75184000 	0.45992000 	1.49031515 	0.00000430 
394.8 	3.41233322 	3.39103851 	3.54427645 	2.73052188 	3.18196308 	2.37287323 	3.23791249 	1.96531156 	1.000283048	0.00000000 	5.74792000 	0.45796000 	1.49030360 	0.00000420 
394.9 	3.41561210 	3.39426536 	3.54653780 	2.73153297 	3.18230421 	2.37391246 	3.23752302 	1.96869528 	1.000283042	0.00000000 	5.74400000 	0.45600000 	1.49029205 	0.00000410 
395.0 	3.41774469 	3.39594908 	3.54894295 	2.73390230 	3.18255920 	2.37404378 	3.23699982 	1.97098778 	1.000283036	0.00000000 	5.74040000 	0.45440000 	1.49028050 	0.00000400 
395.1 	3.41987728 	3.39763279 	3.55134811 	2.73627164 	3.18281419 	2.37417510 	3.23647663 	1.97328027 	1.000283031	0.00000000 	5.73680000 	0.45280000 	1.49026895 	0.00000390 
395.2 	3.42200986 	3.39931651 	3.55375326 	2.73864097 	3.18306918 	2.37430642 	3.23595343 	1.97557276 	1.000283025	0.00000000 	5.73320000 	0.45120000 	1.49025740 	0.00000380 
395.3 	3.42414245 	3.40100022 	3.55615842 	2.74101031 	3.18332418 	2.37443774 	3.23543024 	1.97786525 	1.00028302	0.00000000 	5.72960000 	0.44960000 	1.49024585 	0.00000370 
395.4 	3.42627504 	3.40268394 	3.55856357 	2.74337964 	3.18357917 	2.37456906 	3.23490704 	1.98015775 	1.000283014	0.00000000 	5.72600000 	0.44800000 	1.49023430 	0.00000360 
395.5 	3.42840762 	3.40436765 	3.56096873 	2.74574898 	3.18383416 	2.37470038 	3.23438384 	1.98245024 	1.000283008	0.00000000 	5.72240000 	0.44640000 	1.49022275 	0.00000350 
395.6 	3.43054021 	3.40605137 	3.56337388 	2.74811831 	3.18408915 	2.37483170 	3.23386065 	1.98474273 	1.000283003	0.00000000 	5.71880000 	0.44480000 	1.49021120 	0.00000340 
395.7 	3.43267280 	3.40773509 	3.56577904 	2.75048765 	3.18434415 	2.37496302 	3.23333745 	1.98703523 	1.000282997	0.00000000 	5.71520000 	0.44320000 	1.49019965 	0.00000330 
395.8 	3.43480538 	3.40941880 	3.56818419 	2.75285699 	3.18459914 	2.37509434 	3.23281426 	1.98932772 	1.000282992	0.00000000 	5.71160000 	0.44160000 	1.49018810 	0.00000320 
395.9 	3.43693797 	3.41110252 	3.57058935 	2.75522632 	3.18485413 	2.37522566 	3.23229106 	1.99162021 	1.000282986	0.00000000 	5.70800000 	0.44000000 	1.49017655 	0.00000310 
396.0 	3.43907056 	3.41278623 	3.57299450 	2.75759566 	3.18510912 	2.37535698 	3.23176787 	1.99391270 	1.000282981	0.00000000 	5.70440000 	0.43840000 	1.49016500 	0.00000300 
396.1 	3.44120315 	3.41446995 	3.57539966 	2.75996499 	3.18536412 	2.37548830 	3.23124467 	1.99620520 	1.000282975	0.00000000 	5.70080000 	0.43680000 	1.49015365 	0.00000295 
